name,description,productImageUrl,collection,sku,price,Mod de utilizare,Ingrediente,Precauţii,Informații despre producător,brand
"Scottish Fine Soaps, Winterwood Crema pentru Maini, 75ml","Îmbracă pielea crăpată cu o cremă de mâini protectoare cu ingrediente naturale ultra-hidratante. Mirosul proaspăt de brad nins te calmează, lăsând mâinile hrănite cu unt de cacao și shea.",7888ab_441710501049416db374337e247087bd~mv2.png;7888ab_507aa631aa614a7a9d75c0d7a3c97b8d~mv2.jpg,Winterwood;X-MAS;Spumant;Cremă de mâini;Baie & Corp;Scottish Fine Soaps,5016365101615,64,Masați pe mâinile curate până se absoarbe complet.,"<table> 
 <tbody> 
  <tr> 
   <td>Aqua (Water), Butyrospermum Parkii (Shea) Butter, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Parfum (Fragrance), Cetearyl Alcohol, Olea Europaea (Olive) Fruit Oil, Phenoxyethanol, Aminomethyl Propanol, Glyceryl Stearate, PEG-20 Stearate, Theobroma Cacao (Cocoa) Seed Butter, Ethylhexylglycerin, Carbomer, Acetyl Cedrene, Benzyl Alcohol, Benzyl Cinnamate, Benzyl Salicylate, Coumarin, Eugenol, Hexamethylindanopyran, Isoeugenyl Acetate, Juniperus Virginiana Oil, Linalyl Acetate, Tetramethyl Acetyloctahydronaphthalenes</td> 
  </tr> 
 </tbody> 
</table>",Nu ţineţi la îndemâna copiilor. Împotriva testării pe animale. Evitaţi contactul cu ochii. În caz de contact clătiți abundent cu apă. Nu este comestibil.,"Informatii privind identificarea producatorului, inclusiv datele de contact ale acestuia. Denumirea companiei: Scottish Fine Soaps Adresa Sediului: North Main Street, Carronshore, Falkirk, FK28HT Adresa email: sales@scottishfinesoaps.com",Scottish Fine Soaps
"Scottish Fine Soaps, Winterwood Spumant, 300ml",Îmbunătățește atmosfera serii cu un spumant de baie iarnă infuzat cu particule sclipitoare. O baie spumoasă care curăță pielea cu blândețe și o parfumează cu mosc auriu rafinat.,7888ab_6094fa5065344e938cf8d1b68d23e325~mv2.png;7888ab_507aa631aa614a7a9d75c0d7a3c97b8d~mv2.jpg,Winterwood;Hidratare;X-MAS;Cremă de corp;Baie & Corp;Scottish Fine Soaps,5016365101592,78,"Adăugați o cantitate generoasă în cadă, în timp ce curge apa caldă pentru a pentru a te bucura de o experiență de baie luxoasă.","<table> 
 <tbody> 
  <tr> 
   <td>Aqua (Water), Sodium Laureth Sulphate, Acrylates Copolymer, Parfum (Fragrance), Sodium Chloride, Cocamidopropyl Betaine, Disodium EDTA, Mica, Triethoxycaprylylsilane, Titanium Dioxide, Magnesium Nitrate, Methylchloroisothiazolinone, Magnesium Chloride, Methylisothiazolinone, Benzyl Alcohol, Benzyl Salicylate, Coumarin, Eugenol, Hexamethylindanopyran, Tetramethyl Acetyloctahydronaphthalenes</td> 
  </tr> 
 </tbody> 
</table>",Nu ţineţi la îndemâna copiilor. Împotriva testării pe animale. Evitaţi contactul cu ochii. În caz de contact clătiți abundent cu apă. Nu este comestibil.,"Informatii privind identificarea producatorului, inclusiv datele de contact ale acestuia. Denumirea companiei: Scottish Fine Soaps Adresa Sediului: North Main Street, Carronshore, Falkirk, FK28HT Adresa email: sales@scottishfinesoaps.com",Scottish Fine Soaps
"Scottish Fine Soaps, Winterwood Lotiune pentru Maini si Corp, 300ml","Întărește bariera naturală folosind o loțiune corp protectoare cu extract de ulei de floarea soarelui. Calmează și hidratează, evocând prin parfum eleganța pădurilor acoperite de zăpadă.",7888ab_9c8a521579a645eba1f338ba730c6d67~mv2.png;7888ab_d20b52fdfd1d40c48d5b0f542fb88238~mv2.jpg,Winterwood;Săpun de mâini;X-MAS;Cremă de mâini;Baie & Corp;Îngrijire Corp;Scottish Fine Soaps,5016365101585,78,"Masați o cantitate mică pe toată pielea până se absoarbe complet pentru a vă lăsa pielea moale, catifelată, parfumată minunat.","<table> 
 <tbody> 
  <tr> 
   <td>Aqua (Water), Helianthus Annuus (Sunflower) Seed Oil, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Parfum (Fragrance), Stearic Acid, Cetearyl Alcohol, Phenoxyethanol, Glyceryl Stearate, Glycerin, PEG-20 Stearate, Aminomethyl Propanol, Disodium EDTA, Allantoin, Ethylhexylglycerin, Carbomer, Acetyl Cedrene, Benzyl Alcohol, Benzyl Cinnamate, Benzyl Salicylate, Coumarin, Eugenol, Hexamethylindanopyran, Isoeugenyl Acetate, Juniperus Virginiana Oil, Linalyl Acetate, Tetramethyl Acetyloctahydronaphthalenes</td> 
  </tr> 
 </tbody> 
</table>",Nu ţineţi la îndemâna copiilor. Împotriva testării pe animale. Evitaţi contactul cu ochii. În caz de contact clătiți abundent cu apă. Nu este comestibil.,"Informatii privind identificarea producatorului, inclusiv datele de contact ale acestuia. Denumirea companiei: Scottish Fine Soaps Adresa Sediului: North Main Street, Carronshore, Falkirk, FK28HT Adresa email: sales@scottishfinesoaps.com",Scottish Fine Soaps
"Scottish Fine Soaps, Winterwood Sapun pentru Maini si Corp, 300ml",Obține o curățare sigură cu un săpun lichid iarnă cu gel catifelant pentru pielea aspră. Mirosul de brad proaspăt și notele de vanilie zaharisită asigură o îngrijire relaxantă a epidermei.,7888ab_1de48dd123384a05baa7a6172a6bd592~mv2.png;7888ab_507aa631aa614a7a9d75c0d7a3c97b8d~mv2.jpg,Seturi Cadou;X-MAS;Winter Wishes;GIFTS;Seturi;Baie & Corp;Scottish Fine Soaps,5016365101578,78,"Pompați o cantitate mică pe pielea umedă, spumați, apoi clătiți pentru a vă lăsa pielea curată și reîmprospătată.","<table> 
 <tbody> 
  <tr> 
   <td>Aqua (Water), Sodium Laureth Sulphate, Sodium Chloride, Parfum (Fragrance), Glycol Distearate, Cocamidopropyl Betaine, Cocamide MEA, Tetrasodium Glutamate Diacetate, Panthenol, Laureth-10, Sodium Benzoate, Potassium Sorbate, Hexamethylindanopyran, Tetramethyl Acetyloctahydronaphthalenes, Benzyl Salicylate, Benzyl Alcohol, Coumarin.</td> 
  </tr> 
 </tbody> 
</table>",Nu ţineţi la îndemâna copiilor. Împotriva testării pe animale. Evitaţi contactul cu ochii. În caz de contact clătiți abundent cu apă. Nu este comestibil.,"Informatii privind identificarea producatorului, inclusiv datele de contact ale acestuia. Denumirea companiei: Scottish Fine Soaps Adresa Sediului: North Main Street, Carronshore, Falkirk, FK28HT Adresa email: sales@scottishfinesoaps.com",Scottish Fine Soaps
"Scottish Fine Soaps, Winter Wishes Set Duo, 1x75ml + 1x30ml","Combate efectele gerului cu un set cadou duo iarnă ce livrează îngrijire pură pentru piele. Cele două unturi pe bază de cacao cremos hrănesc, previn deshidratarea și protejează corpul.",bb49d0_c04709b6f09b4669960118ec03e99697~mv2.png,Seturi Cadou;X-MAS;Winter Wishes;GIFTS;Seturi;Baie & Corp;Scottish Fine Soaps,5016365005876,75,"Unt de corp: Masați o cantitate mică de acest unt de corp cremos pe toată pielea până când este complet absorbit, lăsând-o moale, netedă și mirosind minunat. Cremă de mâini: Neteziți pe mâini până când este complet absorbit.","<p>Cremă de mâini: Aqua (Water / Apă), Dimethicone, Cetearyl Alcohol (Alcool cetearyl), Theobroma Cacao (Cocoa) Seed Butter (Unt de semințe de cacao), Phenoxyethanol, Parfum (Fragrance / Parfum), Glyceryl Stearate, PEG-20 Stearate, Carbomer, Aminomethyl Propanol, Ethylhexylglycerin, Benzyl Benzoate, Coumarin (Cumarina), Eugenol, Hexyl Cinnamal, Linalool, Cinnamal, Limonene, Citral.</p> 
<p>Unt de corp:Aqua (Water / Apă), Paraffinum Liquidum (Ulei mineral), Glycerin (Glicerină), Cetearyl Alcohol (Alcool cetearyl), Glyceryl Stearate, PEG-20 Stearate, Phenoxyethanol, Parfum (Fragrance / Parfum), Theobroma Cacao (Cocoa) Seed Butter (Unt de semințe de cacao), Ethylhexylglycerin, Benzyl Benzoate, Coumarin (Cumarina), Eugenol, Hexyl Cinnamal, Linalool, Limonene, Cinnamal, Citral.</p>",Nu ţineţi la îndemâna copiilor. Împotriva testării pe animale. Evitaţi contactul cu ochii. În caz de contact clătiți abundent cu apă. Nu este comestibil.,"Informatii privind identificarea producatorului, inclusiv datele de contact ale acestuia. Denumirea companiei: Scottish Fine Soaps Adresa Sediului: North Main Street, Carronshore, Falkirk, FK28HT Adresa email: sales@scottishfinesoaps.com",Scottish Fine Soaps
"Scottish Fine Soaps, Winter Wishes Set Cadou","Oferă magie sezonieră cu un set cadou sărbători cu parfum condimentat și note de fructe. Fiecare produs inclus aduce un beneficiu de hidratare intensă pentru corp, mâini și unghii.",bb49d0_67183794b94142deb49ea78b47d700db~mv2.png,X-MAS;Winter Wishes;Cremă de mâini;Baie & Corp;Îngrijire Corp;Scottish Fine Soaps,5016365005869,120,"Gel de duș: Spumați generos pe pielea umedă, apoi clătiți cu apă caldă, pentru a lăsa pielea curată și revigorată. Unt de corp: Masați o cantitate mică de acest unt de corp cremos pe toată pielea până când este complet absorbit, lăsând-o moale, netedă și mirosind minunat. Cremă de mâini: Neteziți pe mâini până când este complet absorbit. Săpun: Spumați cu apă caldă pe pielea umedă, apoi clătiți. Acest săpun de lux este ideal pentru utilizare frecventă, pentru mâini și corp.","<p>Cremă de mâini Aqua (Water / Apă), Dimethicone, Cetearyl Alcohol (Alcool cetearyl), Theobroma Cacao (Cocoa) Seed Butter (Unt de semințe de cacao), Phenoxyethanol, Parfum (Fragrance / Parfum), Glyceryl Stearate, PEG-20 Stearate, Carbomer, Aminomethyl Propanol, Ethylhexylglycerin, Benzyl Benzoate, Coumarin (Cumarina), Eugenol, Hexyl Cinnamal, Linalool, Cinnamal, Limonene, Citral.</p> 
<p><br> Unt de corp:Aqua (Water / Apă), Paraffinum Liquidum (Ulei mineral), Glycerin (Glicerină), Cetearyl Alcohol (Alcool cetearyl), Glyceryl Stearate, PEG-20 Stearate, Phenoxyethanol, Parfum (Fragrance / Parfum), Theobroma Cacao (Cocoa) Seed Butter (Unt de semințe de cacao), Ethylhexylglycerin, Benzyl Benzoate, Coumarin (Cumarina), Eugenol, Hexyl Cinnamal, Linalool, Limonene, Cinnamal, Citral.</p> 
<p><br> Gel de duș:Aqua (Water / Apă), Sodium Laureth Sulfate, Sodium Chloride (Clorură de sodiu), Parfum (Fragrance / Parfum), Glycol Ceterate, Cocamidopropyl Betaine, Citric Acid (Acid citric), Disodium EDTA, Propylene Glycol, PEG-120 Methyl Glucose Trioleate, Magnesium Nitrate (Nitrat de magneziu), Methylchloroisothiazolinone, Magnesium Chloride (Clorură de magneziu), Methylisothiazolinone, Benzyl Benzoate, Coumarin (Cumarina), Eugenol, Hexyl Cinnamal, Linalool.</p> 
<p><br> Săpun:&nbsp;Sodium Palmate, Sodium Palm Kernelate, Aqua (Water / Apă), Glycerin (Glicerină), Parfum (Fragrance / Parfum), Titanium Dioxide (Dioxid de titan), Sodium Chloride (Clorură de sodiu), Tetrasodium EDTA, Sodium Gluconate (Gluconat de sodiu), Tetrasodium Etidronate, Benzyl Benzoate, Coumarin (Cumarina), Eugenol, Hexyl Cinnamal, Linalool.</p>",Nu ţineţi la îndemâna copiilor. Împotriva testării pe animale. Evitaţi contactul cu ochii. În caz de contact clătiți abundent cu apă. Nu este comestibil.,"Informatii privind identificarea producatorului, inclusiv datele de contact ale acestuia. Denumirea companiei: Scottish Fine Soaps Adresa Sediului: North Main Street, Carronshore, Falkirk, FK28HT Adresa email: sales@scottishfinesoaps.com",Scottish Fine Soaps
"Scottish Fine Soaps, Winter Wishes Crema de Maini, 300ml","Hrănește-ți mâinile uscate cu o cremă de mâini iarnă bogată în ingrediente liniștitoare. Formula restabilește hidratarea naturală a pielii tale și oferă o senzație sezonieră, caldă și plăcută.",bb49d0_bf20c82a874247f98bfeeefbd15b33c6~mv2.png,Săpun de mâini;X-MAS;Winter Wishes;Cremă de mâini;Baie & Corp;Îngrijire Corp;Scottish Fine Soaps,5016365005838,65,"Masați o cantitate mică de acest hidratant bogat în piele până când este complet absorbit, pentru a lăsa mâinile să se simtă reînnoite și hrănite.","<p>Aqua (Water / Apă), Prunus Amygdalus Dulcis Oil (Ulei de migdale dulci), Glycerin (Glicerină), Paraffinum Liquidum (Mineral Oil / Ulei mineral), Cetearyl Alcohol (Alcool cetearyl), Stearic Acid (Acid stearic), Phenoxyethanol, Parfum (Fragrance / Parfum), Glyceryl Stearate, PEG-20 Stearate, Aminomethyl Propanol, Disodium EDTA, Ethylhexylglycerin, Carbomer, Benzyl Benzoate, Eugenol, Hexyl Cinnamal, Coumarin (Cumarina), Linalool, Limonene, Cinnamal, Citral.</p>",Nu ţineţi la îndemâna copiilor. Împotriva testării pe animale. Evitaţi contactul cu ochii. În caz de contact clătiți abundent cu apă. Nu este comestibil.,"Informatii privind identificarea producatorului, inclusiv datele de contact ale acestuia. Denumirea companiei: Scottish Fine Soaps Adresa Sediului: North Main Street, Carronshore, Falkirk, FK28HT Adresa email: sales@scottishfinesoaps.com",Scottish Fine Soaps
"Scottish Fine Soaps, Winter Wishes Sapun Lichid, 300ml","Curăță-ți mâinile eficient cu un săpun lichid sărbători cu un parfum incredibil de festiv. Spală delicat pielea, lăsând-o calmată, extrem de hidratată și frumos parfumată tot anul.",bb49d0_bf20c82a874247f98bfeeefbd15b33c6~mv2.png,Spiced Apple;Seturi Cadou;X-MAS;GIFTS;Seturi;Baie & Corp;Scottish Fine Soaps,5016365005821,65,"Pompați o cantitate mică pe mâinile umede. Faceți spumă, apoi clătiți pentru a lăsa mâinile curate și reîmprospătate.","<p>Aqua (Water / Apă), Sodium Laureth Sulfate, Sodium Chloride (Clorură de sodiu), Parfum (Fragrance / Parfum), Glycol Ceterate, Cocamidopropyl Betaine, Citric Acid (Acid citric), Disodium EDTA, Propylene Glycol, PEG-120 Methyl Glucose Trioleate, Magnesium Nitrate (Nitrat de magneziu), Methylchloroisothiazolinone, Magnesium Chloride (Clorură de magneziu), Methylisothiazolinone, Benzyl Benzoate, Coumarin (Cumarina), Eugenol, Hexyl Cinnamal, Linalool.</p>",Nu ţineţi la îndemâna copiilor. Împotriva testării pe animale. Evitaţi contactul cu ochii. În caz de contact clătiți abundent cu apă. Nu este comestibil.,"Informatii privind identificarea producatorului, inclusiv datele de contact ale acestuia. Denumirea companiei: Scottish Fine Soaps Adresa Sediului: North Main Street, Carronshore, Falkirk, FK28HT Adresa email: sales@scottishfinesoaps.com",Scottish Fine Soaps
"Scottish Fine Soaps, Spiced Apple Set Duo, 1x75ml + 1x30ml","Protejează epiderma delicată a mâinilor cu un set cadou măr condimentat intens hidratant. Îmbogățite cu unt de cacao cremos, loțiunile regenerează pielea uscată în lunile foarte reci.",bb49d0_7dcf725aeb0b466f9808b8346fffbf97~mv2.png,Spiced Apple;Seturi Cadou;X-MAS;GIFTS;Seturi;Baie & Corp;Scottish Fine Soaps,5016365005791,75,"Unt de corp: Masați o cantitate mică de acest unt de corp cremos pe toată pielea până când este complet absorbit, lăsând-o moale, netedă și mirosind minunat. Cremă de mâini: Neteziți pe mâini până când este complet absorbit.","<p>Cremă de mâini: Aqua (Water / Apă), Dimethicone, Cetearyl Alcohol (Alcool cetearyl), Phenoxyethanol, Theobroma Cacoa (Cocoa) Seed Butter (Unt de semințe de cacao), Glyceryl Stearate, Parfum (Fragrance / Parfum), PEG-20 Stearate, Aminomethyl Propanol, Carbomer, Ethylhexylglycerin, Cinnamal, Cinnamyl Alcohol (Alcool cinamilic), Coumarin (Cumarina)</p> 
<p>Unt de corp:Aqua (Water / Apă), Paraffinum Liquidum (Ulei mineral), Glycerin (Glicerină), Cetearyl Alcohol (Alcool cetearyl), Glyceryl Stearate, PEG-20 Stearate, Phenoxyethanol, Parfum (Fragrance / Parfum), Theobroma Cacao (Cocoa) Seed Butter (Unt de semințe de cacao), Ethylhexylglycerin, Cinnamal, Cinnamyl Alcohol (Alcool cinamilic), Coumarin (Cumarina)</p>",Nu ţineţi la îndemâna copiilor. Împotriva testării pe animale. Evitaţi contactul cu ochii. În caz de contact clătiți abundent cu apă. Nu este comestibil.,"Informatii privind identificarea producatorului, inclusiv datele de contact ale acestuia. Denumirea companiei: Scottish Fine Soaps Adresa Sediului: North Main Street, Carronshore, Falkirk, FK28HT Adresa email: sales@scottishfinesoaps.com",Scottish Fine Soaps
"Dirty Works, Mistletoe Mischief Set Cadou","Transformă relaxarea din cadă cu un set cadou amuzant baie cu sare hidratantă clasică. Oferă momente strălucitoare de aromaterapie acasă, incluzând un balsam hrănitor de buze cu cocos.",bb49d0_26fe0fc7998b4d12861ff763de7a8714~mv2.jpg;bb49d0_3d9b694ba9f04aaf849a5aa441d90ff5~mv2.jpg,Seturi Cadou;Seturi Baie&Corp;GIFTS;Seturi WOMEN;Seturi;Baie & Corp;Dirty Works,5060929656004,56,Pune o Bilă de Baie Efervescentă într-o baie caldă. Toarnă un pumn de Săruri de Baie în apa care curge. Amestecă până se dizolvă. Aplică un strat subțire de Balsam de Buze pentru a proteja și hidrata buzele.,"<p><br> COPA-CA BALM-A BALSAM DE BUZE CU COCOS: Petrolatum, Ulei Mineral (Paraffinum Liquidum, Huile Minérale), Poliizobuten, Etilhexanoat de Cetearil, Unt de Butyrospermum Parkii (Shea), Ceară de Albine (Cera Alba, Cire d’Abeille), Ceară de Albine Sintetică, Acetat de Tocoferil, Mica, Alcool Benzilic, Parfum (Fragrance), Tocoferol, Benzoat de Benzil, Dioxid de Titan (CI 77891). SIGNATURE BATH FIZZER: Bicarbonat de Sodiu, Acid Citric, Tripolifosfat de Pentasodiu, Sulfat de Sodiu, Parfum (Fragrance), Gumă de Celuloză, Talc, PEG-400, Palmitat de Izopropil, Salicilat de Benzil, Limonen, Red 28 Lake (CI 45410), Yellow 5 (CI 19140). SARE DE BAIE CLASICĂ HIDRATANTĂ: Clorură de Sodiu, Parfum (Fragrance), Apă (Aqua, Eau), Glicerină, Salicilat de Benzil, Limonen.</p>",Nu ţineţi la îndemâna copiilor. Împotriva testării pe animale. Evitaţi contactul cu ochii. În caz de contact clătiți abundent cu apă. Nu este comestibil.,"Informatii privind identificarea producatorului, inclusiv datele de contact ale acestuia. Denumirea companiei: Brand Architekts Adresa Sediului: N8 Waldegrave Road, Teddington, London, TW11 8GT, UK Adresa email: info@brandarchitekts.com",Dirty Works
"Dirty Works, Tin-tillating Treasures Set Ingrijire Corp","Curăță, exfoliază și hidratează pielea obosită cu un set îngrijire corp complet. Produsele spumante și scrub-ul asigură o revigorare perfectă a epidermei într-o singură colecție bogată.",bb49d0_9f5899204cb9464b8463c34959996028~mv2.png;bb49d0_b884a9655934471184701f89d9bb0956~mv2.png,Seturi Cadou;Seturi Baie&Corp;Gel de duș;GIFTS;Seturi WOMEN;Seturi;Baie & Corp;Dirty Works,5060929656264,108,"Toarnă Spumantul de Baie în apa caldă care curge, intră și relaxează-te! Masează Gelul de Duș cremos pe piele. Pentru zonele uscate, aplică Scrubul de Corp, apoi clătește. Usucă pielea prin tamponare înainte de a aplica Untul de Corp din cap până-n picioare.","<p>CRÈME DE LA CRÈME GEL DE DUȘ: Apă (Aqua, Eau), Lauril Eter Sulfat de Sodiu, Cocamidopropil Betaină, Clorură de Sodiu, Parfum (Fragrance), Fenoxietanol, Glicerină, Copolimer de Stiren/Acrilați, Ulei din Semințe de Macadamia Ternifolia, Disodium EDTA, PEG-150 Distearat, Salicilat de Benzil, Extract de Semințe de Coffea Arabica (Cafea), Benzofenonă-4, Acid Citric, Limonen, Extract de Cymbopogon Schoenanthus, Extract de Frunză de Aloe Barbadensis, Ulei de Sâmbure de Argania Spinosa. THE BIG SOFTIE UNT DE CORP: Apă (Aqua, Eau), Miristat de Izopropil, Stearat de Gliceril, Alcool Cetearilic, Glicerină, Ulei de Fruct de Olea Europaea (Măsline), Unt de Butyrospermum Parkii (Shea), Parfum (Fragrance), Unt din Semințe de Theobroma Cacao (Cacao), Fenoxietanol, Poliacrilat de Sodiu, Ulei de Prunus Amygdalus Dulcis (Migdale Dulci), Ulei de Cocos Nucifera (Cocos), Gumă Xantan, Pentenilen Glicol, Ulei de Sâmbure de Argania Spinosa, Disodium EDTA, Caprilil Glicol, Decilen Glicol, Acetat de Tocoferil, Salicilat de Benzil, Alcool Cinnamic, Geraniol, Cinnamal Hexilic, Hidroxicitronelal, Limonen, Linalool, Ionon Alfa-Izometilic. BUBBLE TROUBLE SPUMANT DE BAIE: Apă (Aqua, Eau), Lauril Eter Sulfat de Sodiu, Clorură de Sodiu, Cocamidopropil Betaină, Parfum (Fragrance), Fenoxietanol, Glicerină, Copolimer de Stiren/Acrilați, Disodium EDTA, PEG-150 Distearat, Salicilat de Benzil, Extract de Semințe de Coffea Arabica (Cafea), Benzofenonă-4, Acid Citric, Limonen, Extract de Cymbopogon Schoenanthus, Extract de Chrysanthellum Indicum, Unt de Butyrospermum Parkii (Shea), Ulei de Lavandula Angustifolia (Lavandă), Ulei de Frunze de Rosmarinus Officinalis (Rozmarin). LOVELY SCRUBBLY EXFOLIANT DE CORP: Apă (Aqua, Eau), Lauril Eter Sulfat de Sodiu, Pulbere din Coajă de Carya Illinoinensis (Nuc Pecan), Cocamidopropil Betaină, Clorură de Sodiu, Parfum (Fragrance), Acrilați/C10-30 Alchil Acrilat Crosspolymer, Fenoxietanol, Ulei de Prunus Amygdalus Dulcis (Migdale Dulci), Glicerină, Trietanolamină, Copolimer de Stiren/Acrilați, Disodium EDTA, Unt de Butyrospermum Parkii (Shea), Extract de Semințe de Coffea Arabica (Cafea), Benzofenonă-4, Acetat de Tocoferil, Extract de Cymbopogon Schoenanthus, Salicilat de Benzil, Limonen, Citral.</p>",Nu ţineţi la îndemâna copiilor. Împotriva testării pe animale. Evitaţi contactul cu ochii. În caz de contact clătiți abundent cu apă. Nu este comestibil.,"Informatii privind identificarea producatorului, inclusiv datele de contact ale acestuia. Denumirea companiei: Brand Architekts Adresa Sediului: N8 Waldegrave Road, Teddington, London, TW11 8GT, UK Adresa email: info@brandarchitekts.com",Dirty Works
